Provider,PotentialFraud,Inpatient_ClaimCount,Inpatient_UniquePatients,Inpatient_TotalReimbursed,Inpatient_AvgReimbursed,Inpatient_StdReimbursed,Inpatient_MaxReimbursed,Inpatient_TotalDeductible,Inpatient_AvgDeductible,Inpatient_ClaimDurationRange,Inpatient_AdmissionCount,Inpatient_DeceasedClaims,Inpatient_AvgAge,Outpatient_ClaimCount,Outpatient_UniquePatients,Outpatient_TotalReimbursed,Outpatient_AvgReimbursed,Outpatient_StdReimbursed,Outpatient_MaxReimbursed,Outpatient_TotalDeductible,Outpatient_AvgDeductible,Outpatient_ClaimDurationRange,Outpatient_DeceasedClaims,Outpatient_AvgAge,Inpatient_ChronicCond_Alzheimer,Inpatient_ChronicCond_Heartfailure,Inpatient_ChronicCond_KidneyDisease,Inpatient_ChronicCond_Cancer,Inpatient_ChronicCond_ObstrPulmonary,Inpatient_ChronicCond_Depression,Inpatient_ChronicCond_Diabetes,Inpatient_ChronicCond_IschemicHeart,Inpatient_ChronicCond_Osteoporasis,Inpatient_ChronicCond_rheumatoidarthritis,Inpatient_ChronicCond_stroke,Outpatient_ChronicCond_Alzheimer,Outpatient_ChronicCond_Heartfailure,Outpatient_ChronicCond_KidneyDisease,Outpatient_ChronicCond_Cancer,Outpatient_ChronicCond_ObstrPulmonary,Outpatient_ChronicCond_Depression,Outpatient_ChronicCond_Diabetes,Outpatient_ChronicCond_IschemicHeart,Outpatient_ChronicCond_Osteoporasis,Outpatient_ChronicCond_rheumatoidarthritis,Outpatient_ChronicCond_stroke,Total_ClaimCount,Total_UniquePatients,Total_Reimbursed,Total_DeceasedClaims,AvgReimbursed_PerPatient,AvgClaims_PerPatient,DeceasedClaim_Rate,Inpatient_Ratio
PRV53399,1,7.0,7.0,67000.0,9571.42857142857,5563.486402641868,16000.0,7476.0,1068.0,316.0,7.0,0.0,82.0,26.0,23.0,7120.0,273.84615384615387,314.9993894987979,1200.0,0.0,0.0,332.0,0.0,74.1923076923077,4.0,6.0,4.0,2.0,2.0,5.0,6.0,7.0,4.0,5.0,1.0,7.0,16.0,10.0,4.0,13.0,13.0,19.0,22.0,11.0,6.0,0.0,33.0,23.0,74120.0,0.0,3222.608695652174,1.434782608695652,0.0,0.21212121212121213
PRV53401,1,130.0,113.0,1101000.0,8469.23076923077,8089.4787267390575,42000.0,132432.0,1068.0,361.0,130.0,1.0,72.46153846153847,173.0,165.0,42010.0,242.83236994219652,519.6292961888532,3300.0,380.0,2.1965317919075145,380.0,1.0,73.94797687861272,61.0,96.0,80.0,28.0,63.0,69.0,108.0,109.0,42.0,42.0,23.0,72.0,102.0,72.0,31.0,58.0,66.0,120.0,132.0,64.0,58.0,16.0,303.0,165.0,1143010.0,2.0,6927.333333333333,1.8363636363636364,0.006600660066006601,0.429042904290429
PRV53402,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,7230.0,425.29411764705884,725.0699763389981,2500.0,0.0,0.0,333.0,0.0,75.70588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,10.0,1.0,5.0,1.0,11.0,11.0,1.0,3.0,0.0,17.0,10.0,7230.0,0.0,723.0,1.7,0.0,0.0
PRV53403,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,67.0,15250.0,211.80555555555554,265.7931335227756,1200.0,100.0,1.3888888888888888,360.0,0.0,73.34722222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,45.0,32.0,8.0,22.0,35.0,57.0,58.0,29.0,25.0,9.0,72.0,67.0,15250.0,0.0,227.61194029850745,1.0746268656716418,0.0,0.0
PRV53405,0,21.0,21.0,192000.0,9142.857142857143,6762.290398124841,24000.0,22428.0,1068.0,348.0,21.0,0.0,68.57142857142857,168.0,146.0,47010.0,279.82142857142856,540.5757334637979,3300.0,600.0,3.5714285714285716,375.0,1.0,73.52380952380952,10.0,15.0,10.0,5.0,11.0,8.0,16.0,19.0,7.0,4.0,1.0,69.0,108.0,67.0,32.0,55.0,69.0,131.0,133.0,49.0,41.0,18.0,189.0,146.0,239010.0,1.0,1637.054794520548,1.2945205479452055,0.005291005291005291,0.1111111111111111
PRV53407,0,3.0,2.0,16000.0,5333.333333333333,2516.6114784235833,8000.0,3204.0,1068.0,48.0,3.0,0.0,67.0,130.0,40.0,37960.0,292.0,533.8356161931116,3000.0,420.0,3.230769230769231,366.0,0.0,67.71538461538462,3.0,3.0,3.0,0.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,51.0,91.0,61.0,24.0,33.0,59.0,111.0,114.0,53.0,46.0,9.0,133.0,40.0,53960.0,0.0,1349.0,3.325,0.0,0.022556390977443608
PRV53408,0,10.0,10.0,74000.0,7400.0,2221.1108331943574,12000.0,9612.0,1068.0,285.0,10.0,0.0,75.4,37.0,36.0,14780.0,399.4594594594595,712.5967612501084,3300.0,60.0,1.6216216216216217,352.0,0.0,75.56756756756756,5.0,10.0,7.0,1.0,5.0,7.0,10.0,9.0,5.0,7.0,2.0,17.0,22.0,19.0,4.0,10.0,12.0,26.0,30.0,12.0,10.0,2.0,47.0,36.0,88780.0,0.0,2466.1111111111113,1.3055555555555556,0.0,0.2127659574468085
PRV53409,0,3.0,3.0,24000.0,8000.0,3605.5512754639894,12000.0,3204.0,1068.0,95.0,3.0,0.0,61.0,31.0,21.0,4130.0,133.2258064516129,225.6160026353656,1000.0,70.0,2.2580645161290325,355.0,0.0,72.7741935483871,1.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,10.0,13.0,9.0,1.0,6.0,14.0,16.0,25.0,15.0,9.0,8.0,34.0,21.0,28130.0,0.0,1339.5238095238096,1.619047619047619,0.0,0.08823529411764706
PRV53411,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2570.0,428.3333333333333,736.5980360187411,1900.0,30.0,5.0,259.0,0.0,65.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,3.0,1.0,0.0,6.0,6.0,2570.0,0.0,428.3333333333333,1.0,0.0,0.0
PRV53412,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,26.0,9640.0,357.037037037037,667.1916736176564,3300.0,0.0,0.0,326.0,0.0,73.07407407407408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21.0,11.0,7.0,6.0,9.0,20.0,23.0,8.0,11.0,1.0,27.0,26.0,9640.0,0.0,370.7692307692308,1.0384615384615385,0.0,0.0
PRV53413,0,2.0,2.0,29000.0,14500.0,2121.3203435596424,16000.0,2136.0,1068.0,191.0,2.0,0.0,77.0,28.0,25.0,5040.0,180.0,396.54993613900865,2000.0,0.0,0.0,329.0,0.0,76.5,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,15.0,16.0,9.0,5.0,13.0,17.0,19.0,22.0,13.0,8.0,1.0,30.0,25.0,34040.0,0.0,1361.6,1.2,0.0,0.06666666666666667
PRV53415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,27.0,12050.0,354.4117647058824,632.135347879879,3300.0,150.0,4.411764705882353,340.0,0.0,67.29411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,15.0,7.0,7.0,11.0,28.0,27.0,15.0,6.0,3.0,34.0,27.0,12050.0,0.0,446.2962962962963,1.2592592592592593,0.0,0.0
PRV53416,0,1.0,1.0,14000.0,14000.0,0.0,14000.0,1068.0,1068.0,0.0,1.0,0.0,67.0,86.0,58.0,36840.0,428.3720930232558,769.7820325033441,4060.0,60.0,0.6976744186046512,359.0,1.0,70.62790697674419,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,51.0,59.0,38.0,9.0,30.0,37.0,67.0,72.0,21.0,16.0,4.0,87.0,58.0,50840.0,1.0,876.551724137931,1.5,0.011494252873563218,0.011494252873563218
PRV53417,1,7.0,7.0,76000.0,10857.142857142857,6986.381310057718,22000.0,7476.0,1068.0,155.0,7.0,0.0,70.28571428571429,164.0,69.0,39090.0,238.35365853658536,420.21507411579177,2100.0,570.0,3.475609756097561,377.0,0.0,70.29878048780488,1.0,4.0,3.0,4.0,2.0,3.0,6.0,5.0,1.0,2.0,0.0,47.0,91.0,67.0,20.0,59.0,73.0,110.0,118.0,50.0,44.0,26.0,171.0,69.0,115090.0,0.0,1667.9710144927535,2.4782608695652173,0.0,0.04093567251461988
PRV53419,0,5.0,5.0,43000.0,8600.0,9396.807968666806,25000.0,5340.0,1068.0,165.0,5.0,0.0,75.0,14.0,13.0,3410.0,243.57142857142858,306.6345141609556,1100.0,0.0,0.0,282.0,0.0,72.92857142857143,4.0,4.0,2.0,0.0,1.0,5.0,5.0,4.0,2.0,3.0,1.0,6.0,5.0,5.0,5.0,5.0,2.0,9.0,6.0,5.0,3.0,0.0,19.0,13.0,46410.0,0.0,3570.0,1.4615384615384615,0.0,0.2631578947368421
PRV53421,1,95.0,77.0,984000.0,10357.894736842105,9755.430336619273,57000.0,99324.0,1068.0,362.0,95.0,0.0,72.2,34.0,34.0,15910.0,467.94117647058823,750.275825691296,2800.0,200.0,5.882352941176471,327.0,0.0,72.6470588235294,34.0,76.0,50.0,23.0,44.0,41.0,78.0,77.0,39.0,34.0,19.0,15.0,17.0,11.0,3.0,12.0,13.0,19.0,21.0,13.0,5.0,3.0,129.0,77.0,999910.0,0.0,12985.844155844155,1.6753246753246753,0.0,0.7364341085271318
PRV53423,0,5.0,4.0,34000.0,6800.0,4658.3258795408465,11000.0,4272.0,1068.0,289.0,5.0,0.0,75.2,48.0,40.0,14240.0,296.6666666666667,591.2818147018925,3300.0,230.0,4.791666666666667,352.0,0.0,72.6875,5.0,4.0,5.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,3.0,19.0,27.0,19.0,6.0,13.0,20.0,33.0,39.0,18.0,26.0,3.0,53.0,40.0,48240.0,0.0,1206.0,1.325,0.0,0.09433962264150944
PRV53424,0,37.0,28.0,375000.0,10135.135135135135,12401.080065332486,57000.0,35244.0,1068.0,338.0,37.0,0.0,71.72972972972973,226.0,113.0,77390.0,342.43362831858406,687.5733868045562,3300.0,550.0,2.433628318584071,383.0,0.0,72.14601769911505,15.0,28.0,27.0,7.0,16.0,16.0,31.0,33.0,17.0,10.0,6.0,102.0,111.0,89.0,29.0,45.0,105.0,134.0,175.0,52.0,51.0,13.0,263.0,113.0,452390.0,0.0,4003.451327433628,2.327433628318584,0.0,0.14068441064638784
PRV53426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,1480.0,148.0,105.80905233275438,400.0,0.0,0.0,200.0,0.0,70.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,1.0,2.0,5.0,5.0,9.0,3.0,3.0,1.0,10.0,6.0,1480.0,0.0,246.66666666666666,1.6666666666666667,0.0,0.0
PRV53427,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,8880.0,370.0,812.2379175971831,3000.0,60.0,2.5,324.0,0.0,71.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,14.0,1.0,9.0,17.0,21.0,20.0,13.0,4.0,1.0,24.0,17.0,8880.0,0.0,522.3529411764706,1.411764705882353,0.0,0.0
PRV53428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4930.0,224.0909090909091,438.07652180987617,1800.0,0.0,0.0,343.0,0.0,72.9090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,10.0,2.0,6.0,9.0,18.0,18.0,8.0,4.0,1.0,22.0,22.0,4930.0,0.0,224.0909090909091,1.0,0.0,0.0
PRV53429,0,1.0,1.0,16000.0,16000.0,0.0,16000.0,1068.0,1068.0,0.0,1.0,0.0,67.0,28.0,26.0,6690.0,238.92857142857142,361.5638797687611,1700.0,70.0,2.5,326.0,0.0,71.89285714285714,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.0,17.0,10.0,5.0,14.0,10.0,19.0,22.0,7.0,5.0,3.0,29.0,26.0,22690.0,0.0,872.6923076923077,1.1153846153846154,0.0,0.034482758620689655
PRV53431,0,1.0,1.0,21000.0,21000.0,0.0,21000.0,1068.0,1068.0,0.0,1.0,0.0,75.0,41.0,30.0,9080.0,221.46341463414635,480.78873206227365,2700.0,80.0,1.951219512195122,326.0,0.0,66.39024390243902,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,17.0,25.0,17.0,3.0,19.0,17.0,39.0,36.0,15.0,11.0,0.0,42.0,30.0,30080.0,0.0,1002.6666666666666,1.4,0.0,0.023809523809523808
PRV53432,0,13.0,13.0,170000.0,13076.923076923076,14631.367778745878,57000.0,13884.0,1068.0,330.0,13.0,0.0,62.38461538461539,109.0,97.0,21580.0,197.9816513761468,399.96245151660617,3300.0,240.0,2.2018348623853212,345.0,0.0,69.93577981651376,8.0,10.0,8.0,3.0,6.0,7.0,12.0,10.0,3.0,4.0,3.0,45.0,68.0,43.0,12.0,40.0,50.0,85.0,92.0,38.0,34.0,10.0,122.0,97.0,191580.0,0.0,1975.0515463917525,1.2577319587628866,0.0,0.10655737704918032
PRV53433,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,15.0,2920.0,153.68421052631578,235.23535557951294,900.0,70.0,3.6842105263157894,353.0,0.0,68.78947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,11.0,4.0,5.0,6.0,16.0,13.0,7.0,7.0,2.0,19.0,15.0,2920.0,0.0,194.66666666666666,1.2666666666666666,0.0,0.0
PRV53435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5490.0,915.0,1245.9494371763246,3000.0,0.0,0.0,292.0,0.0,63.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,3.0,2.0,4.0,6.0,0.0,2.0,0.0,6.0,6.0,5490.0,0.0,915.0,1.0,0.0,0.0
PRV53436,0,3.0,3.0,14000.0,4666.666666666667,577.3502691896259,5000.0,3204.0,1068.0,163.0,3.0,0.0,78.66666666666667,15.0,15.0,2420.0,161.33333333333334,244.97424548793074,820.0,200.0,13.333333333333334,318.0,0.0,67.13333333333334,2.0,3.0,2.0,0.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,6.0,9.0,7.0,2.0,3.0,8.0,12.0,13.0,7.0,7.0,1.0,18.0,15.0,16420.0,0.0,1094.6666666666667,1.2,0.0,0.16666666666666666
PRV53437,0,1.0,1.0,6000.0,6000.0,0.0,6000.0,1068.0,1068.0,0.0,1.0,0.0,72.0,8.0,8.0,1740.0,217.5,209.2674297229675,500.0,0.0,0.0,308.0,0.0,68.125,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,4.0,4.0,7.0,6.0,5.0,2.0,0.0,9.0,8.0,7740.0,0.0,967.5,1.125,0.0,0.1111111111111111
PRV53438,0,8.0,8.0,58000.0,7250.0,4862.392121462146,14000.0,8544.0,1068.0,292.0,8.0,0.0,64.5,53.0,45.0,9830.0,185.47169811320754,224.98346980078207,1000.0,170.0,3.207547169811321,360.0,0.0,70.09433962264151,3.0,6.0,6.0,1.0,6.0,5.0,6.0,6.0,3.0,2.0,3.0,21.0,28.0,20.0,5.0,19.0,23.0,39.0,36.0,13.0,17.0,6.0,61.0,45.0,67830.0,0.0,1507.3333333333333,1.3555555555555556,0.0,0.13114754098360656
PRV53439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,23.0,5670.0,236.25,368.225031622028,1300.0,0.0,0.0,355.0,0.0,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,9.0,0.0,10.0,10.0,16.0,19.0,6.0,7.0,5.0,24.0,23.0,5670.0,0.0,246.52173913043478,1.0434782608695652,0.0,0.0
PRV53440,0,1.0,1.0,4000.0,4000.0,0.0,4000.0,1068.0,1068.0,0.0,1.0,0.0,100.0,163.0,98.0,55590.0,341.04294478527606,610.0785352165863,3300.0,370.0,2.2699386503067487,381.0,1.0,72.84049079754601,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,59.0,99.0,67.0,20.0,46.0,76.0,121.0,127.0,60.0,44.0,7.0,164.0,98.0,59590.0,1.0,608.0612244897959,1.6734693877551021,0.006097560975609756,0.006097560975609756
PRV53441,0,14.0,13.0,184000.0,13142.857142857143,14330.479313778635,57000.0,13884.0,1068.0,348.0,14.0,0.0,72.28571428571429,24.0,24.0,3610.0,150.41666666666666,246.1261459295719,900.0,130.0,5.416666666666667,333.0,0.0,68.66666666666667,8.0,11.0,10.0,4.0,7.0,7.0,12.0,11.0,2.0,4.0,1.0,10.0,13.0,9.0,6.0,3.0,14.0,19.0,19.0,7.0,2.0,3.0,38.0,24.0,187610.0,0.0,7817.083333333333,1.5833333333333333,0.0,0.3684210526315789
PRV53442,0,8.0,7.0,82000.0,10250.0,9794.313218831194,31000.0,8544.0,1068.0,344.0,8.0,0.0,51.375,38.0,35.0,10730.0,282.36842105263156,684.2175812088412,4040.0,120.0,3.1578947368421053,329.0,0.0,69.63157894736842,4.0,6.0,6.0,1.0,6.0,2.0,5.0,8.0,4.0,3.0,0.0,16.0,22.0,17.0,1.0,12.0,13.0,26.0,30.0,14.0,11.0,2.0,46.0,35.0,92730.0,0.0,2649.4285714285716,1.3142857142857143,0.0,0.17391304347826086
PRV53443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,100.0,81290.0,378.09302325581393,736.705593499299,3300.0,180.0,0.8372093023255814,370.0,0.0,69.42325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,148.0,100.0,41.0,83.0,88.0,163.0,171.0,80.0,90.0,18.0,215.0,100.0,81290.0,0.0,812.9,2.15,0.0,0.0
PRV53444,0,10.0,9.0,97000.0,9700.0,7196.449741983119,21000.0,10680.0,1068.0,278.0,10.0,0.0,72.3,17.0,17.0,4300.0,252.94117647058823,487.54185340699667,2000.0,0.0,0.0,312.0,0.0,71.29411764705883,4.0,9.0,6.0,2.0,7.0,7.0,9.0,8.0,2.0,3.0,2.0,6.0,13.0,8.0,3.0,8.0,7.0,14.0,11.0,5.0,9.0,0.0,27.0,17.0,101300.0,0.0,5958.823529411765,1.588235294117647,0.0,0.37037037037037035
PRV53445,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4940.0,705.7142857142857,1132.7526523599809,2600.0,0.0,0.0,183.0,0.0,67.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,4.0,5.0,5.0,0.0,2.0,2.0,7.0,7.0,4940.0,0.0,705.7142857142857,1.0,0.0,0.0
PRV53446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,44.0,12880.0,280.0,548.8938371346908,2600.0,0.0,0.0,353.0,1.0,74.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,25.0,7.0,19.0,18.0,38.0,42.0,10.0,12.0,2.0,46.0,44.0,12880.0,1.0,292.72727272727275,1.0454545454545454,0.021739130434782608,0.0
PRV53447,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,35.0,6170.0,158.2051282051282,288.09603474565097,1600.0,100.0,2.5641025641025643,318.0,0.0,71.84615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,25.0,21.0,8.0,13.0,13.0,31.0,35.0,20.0,14.0,9.0,39.0,35.0,6170.0,0.0,176.28571428571428,1.1142857142857143,0.0,0.0
PRV53448,0,10.0,10.0,76200.0,7620.0,5221.706830359421,19000.0,10680.0,1068.0,287.0,10.0,0.0,75.5,54.0,52.0,16230.0,300.55555555555554,497.3416754489461,2100.0,140.0,2.5925925925925926,356.0,0.0,71.0925925925926,6.0,8.0,5.0,0.0,6.0,5.0,8.0,10.0,3.0,5.0,0.0,22.0,35.0,28.0,14.0,20.0,29.0,43.0,45.0,14.0,16.0,4.0,64.0,52.0,92430.0,0.0,1777.5,1.2307692307692308,0.0,0.15625
PRV53449,0,1.0,1.0,9000.0,9000.0,0.0,9000.0,1068.0,1068.0,0.0,1.0,0.0,89.0,8.0,8.0,980.0,122.5,163.6852380114259,500.0,20.0,2.5,296.0,0.0,76.25,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,4.0,6.0,8.0,1.0,2.0,1.0,9.0,8.0,9980.0,0.0,1247.5,1.125,0.0,0.1111111111111111
PRV53450,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,48.0,14890.0,297.8,571.2831600700233,3300.0,360.0,7.2,350.0,0.0,71.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,21.0,7.0,18.0,24.0,34.0,36.0,20.0,16.0,4.0,50.0,48.0,14890.0,0.0,310.2083333333333,1.0416666666666667,0.0,0.0
PRV53451,0,5.0,5.0,25000.0,5000.0,5612.486080160912,11000.0,5340.0,1068.0,244.0,5.0,0.0,73.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,1.0,4.0,3.0,4.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,25000.0,0.0,5000.0,1.0,0.0,1.0
PRV53452,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,44.0,37100.0,598.3870967741935,958.4930001341621,3300.0,130.0,2.096774193548387,351.0,1.0,69.93548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,47.0,32.0,7.0,18.0,30.0,51.0,53.0,20.0,25.0,3.0,62.0,44.0,37100.0,1.0,843.1818181818181,1.4090909090909092,0.016129032258064516,0.0
PRV53453,0,4.0,4.0,38000.0,9500.0,4654.746681256313,14000.0,3204.0,1068.0,293.0,4.0,0.0,67.75,11.0,11.0,4980.0,452.72727272727275,844.6666905838174,2900.0,10.0,0.9090909090909091,343.0,0.0,71.0,2.0,4.0,2.0,0.0,3.0,0.0,4.0,3.0,1.0,1.0,0.0,6.0,8.0,5.0,3.0,7.0,5.0,8.0,10.0,3.0,4.0,2.0,15.0,11.0,42980.0,0.0,3907.2727272727275,1.3636363636363635,0.0,0.26666666666666666
PRV53454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,21.0,5580.0,223.2,518.9550397995315,2500.0,0.0,0.0,336.0,0.0,66.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.0,13.0,4.0,9.0,9.0,20.0,23.0,7.0,6.0,3.0,25.0,21.0,5580.0,0.0,265.7142857142857,1.1904761904761905,0.0,0.0
PRV53455,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,36.0,8640.0,221.53846153846155,476.3045159378966,2300.0,160.0,4.102564102564102,350.0,0.0,71.05128205128206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,23.0,14.0,8.0,12.0,14.0,24.0,34.0,10.0,12.0,1.0,39.0,36.0,8640.0,0.0,240.0,1.0833333333333333,0.0,0.0
PRV53456,0,5.0,5.0,62000.0,12400.0,9914.63564635635,28000.0,4272.0,1068.0,358.0,5.0,0.0,63.8,24.0,22.0,7670.0,319.5833333333333,474.5018364070083,1800.0,160.0,6.666666666666667,329.0,0.0,71.54166666666667,3.0,3.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,1.0,1.0,12.0,13.0,14.0,2.0,5.0,13.0,20.0,19.0,6.0,8.0,2.0,29.0,22.0,69670.0,0.0,3166.818181818182,1.3181818181818181,0.0,0.1724137931034483
PRV53457,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,9430.0,1886.0,3091.6629829268263,7300.0,0.0,0.0,141.0,0.0,77.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,4.0,5.0,4.0,2.0,2.0,0.0,5.0,5.0,9430.0,0.0,1886.0,1.0,0.0,0.0
PRV53460,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,820.0,273.3333333333333,241.10855093366834,500.0,0.0,0.0,292.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,820.0,0.0,273.3333333333333,1.0,0.0,0.0
PRV53461,1,14.0,12.0,315000.0,22500.0,32684.38818104495,125000.0,14952.0,1068.0,360.0,14.0,0.0,74.92857142857143,22.0,22.0,110080.0,5003.636363636364,21515.162880309173,101250.0,905.0,41.13636363636363,315.0,0.0,71.27272727272727,8.0,10.0,8.0,1.0,9.0,7.0,11.0,11.0,6.0,6.0,2.0,11.0,15.0,12.0,5.0,3.0,8.0,16.0,15.0,7.0,2.0,5.0,36.0,22.0,425080.0,0.0,19321.81818181818,1.6363636363636365,0.0,0.3888888888888889
PRV53462,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4450.0,404.54545454545456,712.2129405783587,2400.0,100.0,9.090909090909092,240.0,0.0,76.54545454545455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,7.0,2.0,3.0,5.0,7.0,9.0,1.0,5.0,1.0,11.0,11.0,4450.0,0.0,404.54545454545456,1.0,0.0,0.0
PRV53463,0,3.0,3.0,13000.0,4333.333333333333,1154.7005383792516,5000.0,3204.0,1068.0,223.0,3.0,0.0,81.0,73.0,40.0,25030.0,342.8767123287671,701.3924235485177,3300.0,150.0,2.0547945205479454,359.0,0.0,70.65753424657534,2.0,3.0,2.0,0.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,41.0,48.0,42.0,14.0,23.0,24.0,55.0,49.0,25.0,24.0,15.0,76.0,40.0,38030.0,0.0,950.75,1.9,0.0,0.039473684210526314
